3,39,357.660538,115.699205,20.516423,16.164121,1,-1,-1,-1
3,40,490.191468,242.412565,15.544087,13.712810,1,-1,-1,-1
3,41,519.778717,205.374653,23.946830,31.493018,1,-1,-1,-1
3,43,337.549230,180.367437,18.607442,34.630691,1,-1,-1,-1
3,44,131.340461,117.119849,44.089813,25.727186,1,-1,-1,-1
3,47,302.358721,197.644290,19.590098,43.900932,1,-1,-1,-1
3,52,303.067495,202.800370,16.776581,38.940987,1,-1,-1,-1
3,53,62.825274,196.947829,15.468526,27.398954,1,-1,-1,-1
3,54,177.578398,404.294671,34.079787,42.849617,1,-1,-1,-1
3,55,370.631774,227.245318,21.194981,45.102800,1,-1,-1,-1
3,56,309.951527,103.590106,14.771376,9.904124,1,-1,-1,-1
4,1,130.912576,166.849804,53.264624,51.172354,1,-1,-1,-1
4,2,153.706610,366.645570,45.818094,81.893727,1,-1,-1,-1
4,3,563.218262,297.036288,41.873018,73.143284,1,-1,-1,-1
4,4,235.684459,335.728163,23.935226,40.625310,1,-1,-1,-1
4,5,555.556520,322.008001,47.113060,82.569369,1,-1,-1,-1
4,6,355.364608,432.700951,17.965075,18.004469,1,-1,-1,-1
4,7,610.285239,250.693111,34.789954,55.268940,1,-1,-1,-1
4,8,722.249097,186.048846,16.311336,40.645597,1,-1,-1,-1
4,9,605.580976,272.765189,40.058324,55.227875,1,-1,-1,-1
4,10,393.394581,322.773971,43.711164,82.156249,1,-1,-1,-1
4,11,43.833863,185.622660,18.538489,35.657796,1,-1,-1,-1
4,12,100.740348,126.559654,50.694561,27.170649,1,-1,-1,-1
4,13,528.056767,191.848872,23.069750,39.855823,1,-1,-1,-1
4,14,393.988580,304.717237,44.400908,74.254789,1,-1,-1,-1
4,15,67.534616,181.992138,18.147030,40.661331,1,-1,-1,-1
4,16,436.627993,242.002676,32.418870,52.967023,1,-1,-1,-1
4,17,367.203279,122.424789,36.112323,29.930411,1,-1,-1,-1
4,18,218.352358,127.942354,22.308948,64.861056,1,-1,-1,-1
4,19,313.631700,111.638765,23.211015,20.968366,1,-1,-1,-1
4,20,331.046054,226.859239,24.495905,47.208909,1,-1,-1,-1
4,21,334.585594,104.321801,21.961440,17.799460,1,-1,-1,-1
4,22,319.243454,183.770407,17.995132,41.832536,1,-1,-1,-1
4,23,438.712437,263.590298,25.929106,49.677018,1,-1,-1,-1
4,24,164.412624,150.553561,13.734372,16.446463,1,-1,-1,-1
4,25,234.687501,341.248430,40.205113,70.455328,1,-1,-1,-1
4,26,273.067415,146.739762,11.246753,18.859073,1,-1,-1,-1
4,27,63.626557,152.074135,13.851987,27.812844,1,-1,-1,-1
4,28,45.347816,201.209214,16.614130,23.831017,1,-1,-1,-1
4,29,155.217454,413.593618,51.351946,37.406382,1,-1,-1,-1
4,31,330.247959,240.662190,25.844340,51.370715,1,-1,-1,-1
4,32,155.657883,149.378901,10.412921,17.492043,1,-1,-1,-1
4,33,60.411664,183.327459,19.833967,39.403955,1,-1,-1,-1
4,34,158.444609,401.647383,53.394205,48.953971,1,-1,-1,-1
4,37,345.471583,111.860420,15.617079,16.388918,1,-1,-1,-1
4,38,130.953142,164.675215,11.471501,21.385598,1,-1,-1,-1
4,39,358.535019,115.967287,20.143976,15.842179,1,-1,-1,-1
4,40,489.894069,242.248884,15.956919,14.087687,1,-1,-1,-1
4,41,525.178083,205.251924,26.944756,35.323839,1,-1,-1,-1
4,43,341.099011,187.067705,16.923247,31.445436,1,-1,-1,-1
4,44,132.132805,116.980762,43.660288,25.588449,1,-1,-1,-1
4,47,305.602110,202.146619,19.634357,43.891910,1,-1,-1,-1
4,52,304.340438,205.286560,16.207638,37.620384,1,-1,-1,-1
4,53,62.839783,197.093192,15.431337,27.345416,1,-1,-1,-1
4,54,178.115213,404.256531,33.698458,42.370160,1,-1,-1,-1
4,55,373.229335,229.924333,23.044665,48.856624,1,-1,-1,-1
4,56,310.131272,103.887002,14.576260,9.758004,1,-1,-1,-1
4,60,235.412239,369.376096,47.212416,77.005232,1,-1,-1,-1
5,1,130.332581,167.631787,53.678130,51.579556,1,-1,-1,-1
5,2,154.406916,366.009245,45.808844,81.610450,1,-1,-1,-1
5,3,573.363257,305.436908,43.117989,75.543487,1,-1,-1,-1
5,5,564.779345,329.550653,48.489861,84.268881,1,-1,-1,-1
5,7,618.465255,255.562282,35.437468,56.380162,1,-1,-1,-1
5,8,720.976531,185.132871,16.721897,41.304106,1,-1,-1,-1
5,9,614.339536,278.727581,40.904478,56.249545,1,-1,-1,-1
5,10,399.007086,333.205159,41.694055,77.964279,1,-1,-1,-1
5,11,43.840018,185.484756,18.519213,35.607353,1,-1,-1,-1
5,12,102.925861,126.957679,49.994108,26.940708,1,-1,-1,-1
5,13,532.877908,193.899959,22.973055,39.436230,1,-1,-1,-1
5,14,398.721244,310.016630,44.318742,74.037678,1,-1,-1,-1
5,15,67.665820,182.103656,18.094277,40.580785,1,-1,-1,-1
5,16,439.437554,245.794644,31.957887,52.299042,1,-1,-1,-1
5,17,368.762906,122.891975,36.117287,29.981107,1,-1,-1,-1
5,18,218.413656,128.205690,22.214802,64.536860,1,-1,-1,-1
5,19,314.483764,111.896966,22.271955,20.112695,1,-1,-1,-1
5,20,331.038196,229.327343,27.090913,52.463440,1,-1,-1,-1
5,21,334.631248,104.319640,22.015972,17.826725,1,-1,-1,-1
5,22,320.172193,184.296271,18.193845,42.460538,1,-1,-1,-1
5,23,438.734183,263.620025,28.636057,54.638375,1,-1,-1,-1
5,24,163.953818,150.802045,14.702354,17.704826,1,-1,-1,-1
5,25,237.652460,346.461910,41.746289,73.186971,1,-1,-1,-1
5,26,273.085759,147.286930,11.487480,19.215459,1,-1,-1,-1
5,27,63.700863,151.621602,13.592905,27.291381,1,-1,-1,-1
5,28,45.594669,201.463647,16.361497,23.351799,1,-1,-1,-1
5,29,154.961889,413.217431,51.897148,37.782569,1,-1,-1,-1
5,31,331.112740,243.206198,26.152802,52.286005,1,-1,-1,-1
5,32,156.805072,151.281475,9.547243,16.037842,1,-1,-1,-1
5,33,60.458911,183.381503,19.856996,39.467038,1,-1,-1,-1
5,37,345.702371,111.892673,15.798642,16.488762,1,-1,-1,-1
5,38,130.753924,165.122872,11.070791,20.638579,1,-1,-1,-1
5,39,358.455292,115.875922,19.857703,15.529925,1,-1,-1,-1
5,40,489.845543,242.200127,16.052574,14.189229,1,-1,-1,-1
5,41,529.474318,208.443750,27.742199,36.326374,1,-1,-1,-1
5,43,342.728252,189.436860,16.679650,30.992804,1,-1,-1,-1
5,44,132.899078,116.966998,43.051205,25.314460,1,-1,-1,-1
5,47,307.952826,202.224849,21.108638,47.130417,1,-1,-1,-1
5,53,62.979314,197.298224,15.309285,27.170941,1,-1,-1,-1
5,55,375.204011,231.562652,24.127196,50.861531,1,-1,-1,-1
5,56,310.570093,104.341652,13.978132,9.357590,1,-1,-1,-1
5,60,238.676722,373.022510,46.745906,76.095090,1,-1,-1,-1
5,67,411.538885,224.002481,24.952471,48.733310,1,-1,-1,-1
5,72,534.788065,216.094952,23.147869,27.815489,1,-1,-1,-1
5,73,58.090565,186.315269,12.848627,36.170320,1,-1,-1,-1
5,74,372.785182,216.847910,28.852081,51.659934,1,-1,-1,-1
6,1,129.510902,168.292393,54.399692,52.305316,1,-1,-1,-1
6,2,154.009405,366.056971,46.152315,82.139957,1,-1,-1,-1
6,3,588.400295,315.702496,44.471003,77.434693,1,-1,-1,-1
6,5,577.965103,341.406509,51.511450,88.979424,1,-1,-1,-1
6,7,630.948547,261.821806,37.673494,60.016817,1,-1,-1,-1
6,8,719.679484,185.524928,16.564895,40.342197,1,-1,-1,-1
6,9,626.764791,286.598428,43.138150,59.176426,1,-1,-1,-1
6,10,401.910526,337.089876,47.977953,90.025618,1,-1,-1,-1
6,11,43.918193,185.584136,18.466629,35.457232,1,-1,-1,-1
6,12,104.547951,126.749909,50.132138,27.167622,1,-1,-1,-1
6,13,538.385861,196.472789,24.517022,42.073280,1,-1,-1,-1
6,14,404.908568,319.200749,44.231338,73.603524,1,-1,-1,-1
6,15,67.285727,181.853925,18.058744,40.492422,1,-1,-1,-1
6,16,444.693983,250.078341,32.785551,53.575017,1,-1,-1,-1
6,17,369.546719,123.130960,36.301198,30.084548,1,-1,-1,-1
6,18,218.285901,127.871094,22.325626,64.811900,1,-1,-1,-1
6,19,314.968688,112.478105,22.277036,20.143822,1,-1,-1,-1
6,20,332.794240,233.885609,25.701474,49.522454,1,-1,-1,-1
6,21,334.704079,104.445093,22.130366,17.891289,1,-1,-1,-1
6,22,322.261408,185.429636,16.712929,38.989656,1,-1,-1,-1
6,23,444.989819,272.899543,27.744995,52.821848,1,-1,-1,-1
6,24,163.775052,151.089544,15.145476,18.238441,1,-1,-1,-1
6,25,240.539737,346.886272,41.861975,73.389784,1,-1,-1,-1
6,26,273.242120,147.833306,11.974217,19.996851,1,-1,-1,-1
6,27,63.583576,151.747759,13.789332,27.710366,1,-1,-1,-1
6,28,45.472622,201.037819,16.701006,23.723234,1,-1,-1,-1
6,29,160.083084,415.380844,48.671750,35.619156,1,-1,-1,-1
6,31,332.628337,248.586882,25.713879,51.449491,1,-1,-1,-1
6,33,60.879439,184.447182,19.072010,37.791279,1,-1,-1,-1
6,37,345.958340,112.180385,15.665139,16.254180,1,-1,-1,-1
6,39,358.170063,116.323628,22.070759,17.328227,1,-1,-1,-1
6,40,489.796061,242.186719,16.133010,14.260328,1,-1,-1,-1
6,41,535.738654,211.026796,28.429408,37.026773,1,-1,-1,-1
6,44,132.759821,116.969274,42.863196,25.317041,1,-1,-1,-1
6,47,310.427808,203.225272,21.651336,48.099288,1,-1,-1,-1
6,53,61.671831,197.344004,15.397335,26.922202,1,-1,-1,-1
6,55,380.614057,240.379904,22.903781,48.189981,1,-1,-1,-1
6,60,242.315717,364.702528,48.391331,78.642343,1,-1,-1,-1
6,67,417.708425,234.019510,22.289786,43.277230,1,-1,-1,-1
6,72,539.656184,218.607309,24.760677,29.717390,1,-1,-1,-1
6,73,58.276235,186.019712,12.965740,36.429742,1,-1,-1,-1
6,74,375.861292,220.836530,29.772436,53.416330,1,-1,-1,-1
6,75,332.939065,231.331496,25.150805,27.431066,1,-1,-1,-1
6,77,382.772539,108.646371,7.096808,10.810945,1,-1,-1,-1
6,78,543.224676,282.254305,19.927395,15.479520,1,-1,-1,-1
6,79,417.328893,217.697871,24.219570,45.577388,1,-1,-1,-1
7,1,128.644020,169.989023,54.639144,52.613649,1,-1,-1,-1
7,2,153.740377,366.150357,46.179572,82.143286,1,-1,-1,-1
7,3,604.811521,328.733689,44.868938,77.997087,1,-1,-1,-1
7,5,594.437737,354.782693,52.991644,90.556663,1,-1,-1,-1
7,7,647.901177,269.005841,38.374726,61.106942,1,-1,-1,-1
7,8,718.549697,186.179661,16.065543,38.915530,1,-1,-1,-1
7,9,641.674590,295.293598,45.844560,62.552795,1,-1,-1,-1
7,10,408.129605,352.568205,46.944854,87.972199,1,-1,-1,-1
7,11,44.000607,185.649463,18.435616,35.332304,1,-1,-1,-1
7,12,106.644871,126.492999,50.626452,27.673489,1,-1,-1,-1
7,13,545.289223,199.622345,25.935561,44.560455,1,-1,-1,-1
7,14,409.882156,327.867827,48.508631,80.854499,1,-1,-1,-1
7,15,65.664478,181.578691,18.606092,41.394162,1,-1,-1,-1
7,16,450.191008,256.256797,34.167114,55.900834,1,-1,-1,-1
7,17,371.711620,123.806734,36.183988,30.056822,1,-1,-1,-1
7,18,218.242450,127.761437,22.434452,65.093402,1,-1,-1,-1
7,19,315.196485,112.606878,22.211402,20.105859,1,-1,-1,-1
7,20,333.950459,235.934852,26.316088,50.654234,1,-1,-1,-1
7,21,334.979902,104.490520,22.136578,17.842990,1,-1,-1,-1
7,22,324.140350,186.845512,16.099356,36.880876,1,-1,-1,-1
7,23,450.830725,278.836309,29.409287,56.021616,1,-1,-1,-1
7,26,273.856112,149.068044,11.834037,19.720102,1,-1,-1,-1
7,27,63.567926,151.914877,13.803997,27.777276,1,-1,-1,-1
7,28,45.235850,200.540317,17.149842,24.255535,1,-1,-1,-1
7,29,161.224620,415.460405,48.229505,35.436699,1,-1,-1,-1
7,31,334.776551,255.697195,24.728792,49.531542,1,-1,-1,-1
7,33,58.525897,183.826374,19.810413,39.329779,1,-1,-1,-1
7,37,346.428832,112.712152,15.735660,16.194477,1,-1,-1,-1
7,39,358.599382,116.908455,22.853783,18.062105,1,-1,-1,-1
7,41,539.704947,212.471638,29.646883,38.612425,1,-1,-1,-1
7,44,133.393733,116.865814,42.030537,24.907979,1,-1,-1,-1
7,47,313.870698,206.907310,21.722764,47.865504,1,-1,-1,-1
7,53,62.163014,197.561629,15.408333,26.791043,1,-1,-1,-1
7,55,383.843608,247.172331,23.312564,48.555625,1,-1,-1,-1
7,60,247.202970,368.729744,48.245261,78.226289,1,-1,-1,-1
7,67,424.015711,239.533995,22.795980,44.221473,1,-1,-1,-1
7,72,545.540974,220.097468,27.510429,33.120119,1,-1,-1,-1
7,73,58.349937,185.885676,12.997457,36.518856,1,-1,-1,-1
7,74,379.410384,225.068098,30.607243,54.837384,1,-1,-1,-1
7,75,333.461688,232.800963,25.250103,27.539368,1,-1,-1,-1
7,77,384.244234,107.605221,8.076844,12.380741,1,-1,-1,-1
7,78,543.034553,282.198366,20.075955,15.586431,1,-1,-1,-1
7,79,425.619807,223.405855,21.320075,39.642367,1,-1,-1,-1
7,89,130.688287,116.181669,46.256233,14.300095,1,-1,-1,-1
7,90,312.591093,199.692143,22.114638,43.285492,1,-1,-1,-1
8,1,128.078093,170.918509,54.758517,52.843332,1,-1,-1,-1
8,2,153.510645,366.096532,46.233408,82.238638,1,-1,-1,-1
8,3,616.113075,338.342720,45.683063,79.287207,1,-1,-1,-1
8,5,608.686341,364.381424,51.885540,86.809641,1,-1,-1,-1
8,7,657.435781,274.926827,39.888449,63.461688,1,-1,-1,-1
8,8,717.490787,186.381498,15.750408,38.054089,1,-1,-1,-1
8,9,651.671605,302.264715,47.263897,63.681944,1,-1,-1,-1
8,10,414.459293,357.935127,47.911274,89.419475,1,-1,-1,-1
8,11,44.095707,185.683591,18.396102,35.207514,1,-1,-1,-1
8,12,107.380163,126.357835,50.870140,27.974757,1,-1,-1,-1
8,13,551.207595,201.624485,26.445867,45.162507,1,-1,-1,-1
8,14,414.272587,335.253981,50.739814,84.883455,1,-1,-1,-1
8,15,64.848511,181.394522,18.934276,41.763420,1,-1,-1,-1
8,16,453.657351,260.738196,35.610998,58.344120,1,-1,-1,-1
8,17,371.122833,123.833249,37.284449,30.947581,1,-1,-1,-1
8,18,218.156827,127.012802,22.681738,65.781183,1,-1,-1,-1
8,19,316.022136,112.713425,21.300646,19.266370,1,-1,-1,-1
8,20,334.557390,237.715804,27.364236,52.572197,1,-1,-1,-1
8,21,334.994836,104.508170,22.165202,17.811463,1,-1,-1,-1
8,22,323.731831,187.994553,16.278789,36.273482,1,-1,-1,-1
8,23,454.841189,282.642986,30.383727,57.726895,1,-1,-1,-1
8,26,273.308771,148.208364,12.770801,21.276826,1,-1,-1,-1
8,27,63.504880,151.857754,13.946338,28.100631,1,-1,-1,-1
8,28,45.114820,200.365690,17.368982,24.459429,1,-1,-1,-1
8,29,161.099429,415.171230,48.425351,35.669048,1,-1,-1,-1
8,31,335.527024,257.172196,25.971581,52.113234,1,-1,-1,-1
8,33,57.910763,183.520035,20.080178,39.918968,1,-1,-1,-1
8,37,347.068170,112.658157,16.296329,16.536822,1,-1,-1,-1
8,39,358.718709,117.052161,23.302130,18.512394,1,-1,-1,-1
8,44,135.996052,116.372034,39.930865,23.626829,1,-1,-1,-1
8,47,315.548762,208.230320,22.122243,48.363492,1,-1,-1,-1
8,53,62.247426,197.631840,15.478455,26.737087,1,-1,-1,-1
8,55,386.717548,249.111290,24.669898,51.167370,1,-1,-1,-1
8,60,251.847868,375.212489,46.371634,74.307432,1,-1,-1,-1
8,67,427.184138,243.259558,23.215007,44.730997,1,-1,-1,-1
8,72,551.271360,223.673437,27.327973,32.995667,1,-1,-1,-1
8,74,383.380224,228.851089,29.254114,52.282214,1,-1,-1,-1
8,77,385.204286,107.429032,8.053526,12.425763,1,-1,-1,-1
8,78,542.957225,282.193380,20.127541,15.617453,1,-1,-1,-1
8,79,428.118152,226.036864,22.565624,41.683186,1,-1,-1,-1
8,89,128.855132,116.264086,49.630675,15.343303,1,-1,-1,-1
8,90,315.095855,193.834775,24.983338,48.991116,1,-1,-1,-1
8,92,308.430302,107.263815,18.490736,11.816213,1,-1,-1,-1
8,93,396.667166,170.653922,17.562901,33.407502,1,-1,-1,-1
8,97,348.354471,188.203957,20.504860,39.880789,1,-1,-1,-1
8,99,444.315824,169.167723,14.788684,28.479293,1,-1,-1,-1
9,1,126.807833,171.982074,55.682118,53.940292,1,-1,-1,-1
9,2,153.468698,366.048518,46.259531,82.270838,1,-1,-1,-1
9,3,634.523879,351.548516,46.668623,80.625292,1,-1,-1,-1
9,5,629.447711,380.022883,46.566617,73.584310,1,-1,-1,-1
9,7,673.032608,283.342255,42.215562,67.327349,1,-1,-1,-1
9,8,717.359122,185.897764,15.833308,38.156438,1,-1,-1,-1
9,9,666.169268,310.485901,51.330249,68.564515,1,-1,-1,-1
9,10,419.062507,365.578154,48.749120,90.983193,1,-1,-1,-1
9,11,44.358817,186.532195,18.020770,34.394686,1,-1,-1,-1
9,12,108.957039,125.976552,50.700968,28.069857,1,-1,-1,-1
9,13,557.326013,205.143112,27.250300,46.472413,1,-1,-1,-1
9,14,419.117033,344.780349,55.927110,94.145269,1,-1,-1,-1
9,15,66.717814,181.165628,18.914626,41.799351,1,-1,-1,-1
9,16,458.636856,266.519141,36.117798,59.145569,1,-1,-1,-1
9,17,369.851182,123.861049,38.295761,31.726704,1,-1,-1,-1
9,18,218.368209,127.002744,22.671444,65.737777,1,-1,-1,-1
9,19,316.000275,113.104818,21.738688,19.650379,1,-1,-1,-1
9,20,338.794620,241.759602,23.957552,44.652008,1,-1,-1,-1
9,21,335.503359,104.681894,22.171481,17.832000,1,-1,-1,-1
9,22,324.870129,189.094510,15.882616,35.390699,1,-1,-1,-1
9,23,459.395327,289.021342,31.475962,59.915276,1,-1,-1,-1
9,26,272.987214,147.725353,13.696170,22.819443,1,-1,-1,-1
9,27,63.689960,151.466781,13.489063,27.225242,1,-1,-1,-1
9,28,44.962975,200.145890,17.634003,24.736723,1,-1,-1,-1
9,29,157.607517,414.532436,49.615906,36.408911,1,-1,-1,-1
9,31,336.949905,260.117942,26.980480,54.377666,1,-1,-1,-1
9,33,59.575622,183.871903,19.721983,39.001241,1,-1,-1,-1
9,37,347.717442,113.147761,16.522771,16.496671,1,-1,-1,-1
9,39,359.669438,117.593328,23.385828,18.540008,1,-1,-1,-1
9,44,137.360329,116.141454,39.092734,23.150851,1,-1,-1,-1
9,47,318.456511,212.127726,22.302147,48.483398,1,-1,-1,-1
9,53,62.481574,197.869819,15.432995,26.552341,1,-1,-1,-1
9,55,390.147235,254.091212,25.397579,52.359279,1,-1,-1,-1
9,60,259.943053,387.094691,40.575568,63.065754,1,-1,-1,-1
9,67,432.133314,251.125822,22.457724,42.930139,1,-1,-1,-1
9,72,555.972743,224.859705,30.498940,36.786535,1,-1,-1,-1
9,74,387.302051,233.476807,29.299973,52.045123,1,-1,-1,-1
9,77,386.863316,107.421989,7.947136,12.371189,1,-1,-1,-1
9,78,542.793781,282.064939,20.222222,15.690818,1,-1,-1,-1
9,79,432.621463,229.983513,25.718095,47.657374,1,-1,-1,-1
9,90,318.877442,193.163139,25.847990,50.816397,1,-1,-1,-1
9,92,308.196991,107.138522,19.086860,12.197157,1,-1,-1,-1
9,93,397.086452,167.485507,18.847691,35.851383,1,-1,-1,-1
9,97,352.875121,194.803184,18.933549,36.796411,1,-1,-1,-1
9,99,447.457244,171.430686,13.860929,26.558240,1,-1,-1,-1
9,101,447.722656,181.152487,16.869938,28.415209,1,-1,-1,-1
9,105,132.690828,116.152942,44.273256,11.698248,1,-1,-1,-1
9,108,388.209376,232.357939,27.357977,30.086893,1,-1,-1,-1
9,109,623.418991,185.917354,13.445622,22.435413,1,-1,-1,-1
9,110,348.723850,173.057791,18.514688,36.252171,1,-1,-1,-1
10,1,125.533393,172.780094,57.818979,56.255907,1,-1,-1,-1
10,2,153.346759,366.055562,46.250867,82.287296,1,-1,-1,-1
10,3,659.760497,368.557925,43.477544,73.749901,1,-1,-1,-1
10,5,653.631241,397.962537,38.813871,56.545948,1,-1,-1,-1
10,7,691.493381,294.037078,44.805351,71.859107,1,-1,-1,-1
10,8,716.501536,185.801863,15.597702,37.479269,1,-1,-1,-1
10,9,682.551868,317.638719,56.551018,75.280555,1,-1,-1,-1
10,11,44.233909,186.432264,18.082980,34.472457,1,-1,-1,-1
10,12,112.226375,126.671820,49.688006,27.672882,1,-1,-1,-1
10,13,566.404415,208.607648,27.337539,46.622886,1,-1,-1,-1
10,14,428.964735,357.119645,52.519399,87.817454,1,-1,-1,-1
10,15,67.637468,181.170941,18.884654,41.882762,1,-1,-1,-1
10,16,464.611622,272.783842,37.282102,61.209497,1,-1,-1,-1
10,17,371.268227,125.107457,37.649965,31.090038,1,-1,-1,-1
10,18,218.210558,125.586868,23.166864,67.281793,1,-1,-1,-1
10,19,316.029379,113.226694,22.323081,20.173194,1,-1,-1,-1
10,20,343.843331,245.516705,18.711974,33.246034,1,-1,-1,-1
10,21,335.828058,104.688545,22.558140,18.135628,1,-1,-1,-1
10,23,464.714666,296.820522,32.778862,62.031414,1,-1,-1,-1
10,26,273.657982,148.455283,13.716815,22.802218,1,-1,-1,-1
10,27,63.628192,151.641150,13.731896,27.746223,1,-1,-1,-1
10,28,45.040057,200.466018,17.447606,24.351685,1,-1,-1,-1
10,29,156.075048,413.926578,50.527299,37.002670,1,-1,-1,-1
10,31,338.585021,264.849496,27.643114,55.777239,1,-1,-1,-1
10,33,60.222594,184.404095,19.451240,38.330228,1,-1,-1,-1
10,37,347.608151,113.736181,16.529576,16.362266,1,-1,-1,-1
10,39,359.541001,117.820876,25.038518,19.911169,1,-1,-1,-1
10,44,136.875714,116.532638,38.333941,22.627772,1,-1,-1,-1
10,47,321.146643,214.840383,22.844214,49.620517,1,-1,-1,-1
10,53,62.625494,197.983601,15.410894,26.465657,1,-1,-1,-1
10,55,396.389271,261.000696,25.469031,52.970482,1,-1,-1,-1
10,60,270.495908,405.124256,31.817794,46.036244,1,-1,-1,-1
10,67,438.087358,255.818244,24.170661,45.678915,1,-1,-1,-1
10,72,563.293556,226.953486,32.426648,39.147281,1,-1,-1,-1
10,74,392.601364,239.052198,27.089518,47.454270,1,-1,-1,-1
10,77,388.675190,107.378765,8.093833,12.676071,1,-1,-1,-1
10,78,542.731186,282.035778,20.233322,15.698013,1,-1,-1,-1
10,79,438.143580,234.389728,28.597110,52.934748,1,-1,-1,-1
10,90,325.580789,194.442477,19.439352,36.934752,1,-1,-1,-1
10,97,356.008774,194.871876,20.574923,40.207234,1,-1,-1,-1
10,99,451.784685,173.557408,13.087636,24.658880,1,-1,-1,-1
10,101,449.303703,182.396673,16.908052,28.479407,1,-1,-1,-1
10,105,132.410587,116.219997,44.998331,11.979017,1,-1,-1,-1
10,108,389.810387,234.366040,27.942762,30.730009,1,-1,-1,-1
10,109,623.408712,185.930170,13.468564,22.479597,1,-1,-1,-1
10,110,353.425166,174.217205,12.277157,23.562771,1,-1,-1,-1
10,117,162.130719,404.762130,47.132510,46.237870,1,-1,-1,-1
11,1,124.547126,173.703423,58.993718,57.724318,1,-1,-1,-1
11,2,153.234080,365.883402,46.236589,82.293314,1,-1,-1,-1
11,3,676.831717,380.590933,42.193102,69.599731,1,-1,-1,-1
11,5,668.265524,409.161035,36.888249,53.740568,1,-1,-1,-1
11,7,706.533698,301.139113,44.766621,72.017103,1,-1,-1,-1
11,8,714.902877,184.943487,16.344655,38.908854,1,-1,-1,-1
11,9,695.022860,327.700143,58.909833,77.221145,1,-1,-1,-1
11,11,44.133134,186.329125,18.190378,34.668827,1,-1,-1,-1
11,12,116.139971,127.530762,47.573633,26.623125,1,-1,-1,-1
11,13,572.944300,211.458132,27.823927,47.195090,1,-1,-1,-1
11,14,435.143160,364.215030,52.544627,87.448205,1,-1,-1,-1
11,15,68.202383,181.716155,18.340899,41.025333,1,-1,-1,-1
11,16,467.805380,277.241457,39.923791,66.047979,1,-1,-1,-1
11,17,373.052071,125.692510,37.325061,30.892096,1,-1,-1,-1
11,18,218.273655,125.808984,23.087808,67.081205,1,-1,-1,-1
11,19,315.594618,113.048207,23.697255,21.534089,1,-1,-1,-1
11,20,345.867289,247.751073,18.149172,30.917291,1,-1,-1,-1
11,21,335.956083,104.651896,22.917298,18.440953,1,-1,-1,-1
11,23,467.715476,302.951480,35.666865,67.962656,1,-1,-1,-1
11,26,273.763835,148.825744,14.022246,23.309953,1,-1,-1,-1
11,27,63.582243,151.649847,13.840578,27.999866,1,-1,-1,-1
11,28,45.111151,200.772759,17.303639,24.019610,1,-1,-1,-1
11,29,158.568766,413.916105,50.230556,36.971244,1,-1,-1,-1
11,31,340.786680,270.141797,26.875500,54.295323,1,-1,-1,-1
11,33,60.270797,185.367745,18.982946,37.306459,1,-1,-1,-1
11,37,347.148755,113.547441,17.044090,16.876694,1,-1,-1,-1
11,39,359.559982,117.689427,25.891047,20.690769,1,-1,-1,-1
