3,1,674.056853,235.610901,66.442212,-1.0,2
4,1,674.582054,233.40038,62.759803,-1.0,2
5,1,674.75353,232.776722,61.826361,-1.0,2
6,1,674.448998,233.055581,59.406857,-1.0,2
7,1,675.5178,231.253303,58.469348,-1.0,2
8,1,675.868773,230.691471,58.423099,-1.0,2
9,1,676.969588,229.978844,57.108047,-1.0,2
10,1,678.070152,228.122585,58.708018,-1.0,2
11,1,678.159864,226.95788,59.841412,-1.0,2
12,1,678.997053,225.610085,59.692411,-1.0,2
13,1,679.668618,224.567753,60.055911,-1.0,2
14,1,679.894776,224.223696,60.325523,-1.0,2
15,1,681.544426,222.018984,61.86465,-1.0,2
16,1,682.374771,220.766702,61.612613,-1.0,2
17,1,682.642881,220.344039,61.605743,-1.0,2
18,1,683.854808,218.676854,61.576699,-1.0,2
19,1,685.978013,217.524345,62.390292,-1.0,2
20,1,686.752337,217.130647,62.711764,-1.0,2
21,1,687.584654,216.089663,61.375612,-1.0,2
22,1,688.998222,214.871171,59.638052,-1.0,2
23,1,689.478763,214.461831,59.13024,-1.0,2
24,1,690.119524,214.346604,56.849914,-1.0,2
25,1,692.06289,212.659068,57.632701,-1.0,2
26,1,692.738839,212.079153,58.027708,-1.0,2
27,1,694.597352,211.697896,58.537937,-1.0,2
28,1,704.978945,204.881583,55.944449,-1.0,2
29,1,708.874737,202.344854,55.216915,-1.0,2
30,1,711.884377,201.445021,55.294935,-1.0,2
31,1,714.309356,199.860736,54.571718,-1.0,2
3,2,388.82526,214.25546,193.390112,-1.0,4
4,2,393.959193,221.507619,202.474592,-1.0,4
5,2,395.46993,223.712608,204.92798,-1.0,4
6,2,395.230253,225.597757,212.743873,-1.0,4
7,2,395.486071,230.099816,221.205459,-1.0,4
8,2,395.492328,231.683928,223.569757,-1.0,4
9,2,395.757103,236.924189,225.984736,-1.0,4
10,2,393.682844,239.369861,237.97299,-1.0,4
11,2,392.888956,240.217969,241.805411,-1.0,4
12,2,392.467102,242.62276,246.89953,-1.0,4
13,2,391.912456,247.809902,255.269261,-1.0,4
14,2,391.683185,249.694022,257.741267,-1.0,4
15,2,390.702088,253.025883,265.980292,-1.0,4
16,2,389.834213,259.165711,276.883872,-1.0,4
17,2,389.468482,261.467005,280.401593,-1.0,4
18,2,387.646948,265.475506,287.635438,-1.0,4
19,2,387.682574,268.833842,294.090984,-1.0,4
3,3,780.552923,230.309055,99.150633,-1.0,4
4,3,780.37516,228.679166,96.270106,-1.0,4
5,3,780.331371,228.193589,95.395016,-1.0,4
6,3,780.153498,226.83103,99.997084,-1.0,4
7,3,778.407964,224.481436,99.078,-1.0,4
8,3,777.768697,223.668012,98.65023,-1.0,4
9,3,778.674594,223.064114,99.808865,-1.0,4
10,3,777.66143,221.438225,102.663296,-1.0,4
11,3,777.287029,220.879787,103.392113,-1.0,4
12,3,778.000254,219.893329,101.968541,-1.0,4
13,3,777.467789,218.575151,101.970219,-1.0,4
14,3,777.272266,218.105876,101.858348,-1.0,4
15,3,777.761386,215.120351,105.95304,-1.0,4
16,3,777.859201,211.924261,113.14386,-1.0,4
17,3,777.909975,210.74244,115.51561,-1.0,4
18,3,778.122484,209.042664,111.525139,-1.0,4
19,3,778.894164,209.660975,105.316586,-1.0,4
20,3,779.192905,209.965656,102.731429,-1.0,4
21,3,778.804358,210.939821,95.704152,-1.0,4
22,3,778.714175,211.62821,90.425112,-1.0,4
23,3,778.675442,211.890046,88.526076,-1.0,4
24,3,778.457597,211.796424,87.861182,-1.0,4
25,3,779.750257,210.925012,87.169686,-1.0,4
26,3,780.234745,210.631831,86.865164,-1.0,4
27,3,780.423221,210.690408,85.886369,-1.0,4
28,3,785.648487,203.663441,84.658439,-1.0,4
29,3,787.558387,201.090509,84.441695,-1.0,4
30,3,788.70546,200.630075,85.487352,-1.0,4
31,3,801.186903,195.446317,75.171557,-1.0,4
32,3,805.955443,193.558145,71.513265,-1.0,4
33,3,811.299586,192.286643,69.674185,-1.0,4
34,3,815.886091,190.206639,70.153015,-1.0,4
35,3,817.391219,189.527525,70.73908,-1.0,4
36,3,822.383005,187.470921,72.69473,-1.0,4
37,3,831.269652,185.07778,70.639384,-1.0,4
38,3,834.42741,184.279604,70.257534,-1.0,4
39,3,837.650584,183.893891,70.403198,-1.0,4
40,3,841.674101,182.72495,69.106177,-1.0,4
41,3,842.975927,182.359422,69.09972,-1.0,4
42,3,845.185743,182.276306,69.969022,-1.0,4
43,3,850.217309,181.488227,69.216498,-1.0,4
44,3,851.936618,181.24841,69.237671,-1.0,4
45,3,853.741336,179.325219,71.380006,-1.0,4
46,3,857.375207,178.494262,72.652785,-1.0,4
47,3,858.615484,178.215281,73.248566,-1.0,4
48,3,860.90031,177.597792,71.779693,-1.0,4
49,3,863.811101,176.647432,71.203848,-1.0,4
3,4,1137.839136,647.638723,352.217054,-1.0,2
4,4,1115.212856,631.642526,423.1643,-1.0,2
5,4,1105.297221,625.05258,447.799227,-1.0,2
6,4,1076.672843,609.805681,481.19795,-1.0,2
7,4,1043.118851,576.032506,457.145177,-1.0,2
8,4,1029.472407,562.219334,437.528078,-1.0,2
9,4,1007.368461,538.407492,389.575348,-1.0,2
10,4,983.611222,513.830167,352.374154,-1.0,2
11,4,975.506215,505.388481,332.832722,-1.0,2
12,4,961.814397,488.448887,301.125917,-1.0,2
13,4,945.112174,468.453764,276.326712,-1.0,2
14,4,939.850945,462.019281,263.80866,-1.0,2
15,4,929.104194,448.517734,250.214769,-1.0,2
16,4,916.092125,432.547796,230.435361,-1.0,2
17,4,912.147734,427.590494,221.115162,-1.0,2
18,4,902.436828,413.841082,208.830368,-1.0,2
19,4,889.409833,396.984899,194.721656,-1.0,2
20,4,885.35814,391.636265,188.18933,-1.0,2
21,4,876.557303,381.009429,180.194031,-1.0,2
22,4,869.861478,370.861467,168.604664,-1.0,2
23,4,868.015513,367.878697,163.557264,-1.0,2
24,4,860.588121,359.054021,157.146359,-1.0,2
25,4,852.472297,349.307406,149.044639,-1.0,2
26,4,849.988376,346.355799,145.577057,-1.0,2
27,4,844.895924,339.379932,142.001585,-1.0,2
28,4,837.707066,330.493973,137.749679,-1.0,2
3,5,200.02658,197.692005,34.410671,-1.0,1
4,5,200.25026,200.742642,35.340528,-1.0,1
5,5,200.34829,201.749428,35.567606,-1.0,1
6,5,199.626255,205.514141,34.335312,-1.0,1
7,5,198.861499,210.21936,35.757258,-1.0,1
8,5,198.61579,211.809797,36.134788,-1.0,1
9,5,198.066461,215.187927,35.712484,-1.0,1
10,5,196.993803,219.040737,35.958607,-1.0,1
11,5,196.617782,220.386462,36.028466,-1.0,1
12,5,196.260969,224.133789,38.56875,-1.0,1
13,5,194.834305,229.186764,39.009155,-1.0,1
14,5,194.285121,231.068846,39.115075,-1.0,1
15,5,192.63725,233.414556,41.459852,-1.0,1
16,5,189.987333,238.712458,43.106048,-1.0,1
17,5,188.959931,240.698175,43.745746,-1.0,1
18,5,186.248408,244.646523,45.391895,-1.0,1
19,5,181.193962,252.579065,46.984247,-1.0,1
20,5,179.244975,255.585384,47.632384,-1.0,1
21,5,174.466523,260.309003,50.83523,-1.0,1
22,5,168.770495,267.196386,52.518936,-1.0,1
23,5,166.552972,269.819629,53.127485,-1.0,1
24,5,160.45426,277.071684,53.069779,-1.0,1
25,5,151.824357,285.28364,55.47254,-1.0,1
26,5,148.587727,288.342655,56.382085,-1.0,1
27,5,140.615642,295.715263,58.945668,-1.0,1
28,5,137.104146,300.304604,60.20367,-1.0,1
5,6,694.471043,208.331861,61.542096,-1.0,2
6,6,695.844696,206.485537,61.514364,-1.0,2
7,6,697.621124,204.568744,60.340804,-1.0,2
8,6,698.15979,203.980879,60.041603,-1.0,2
9,6,699.913004,202.744561,59.496091,-1.0,2
10,6,702.603131,202.21419,60.758948,-1.0,2
11,6,703.515396,202.057697,61.262335,-1.0,2
12,6,704.739677,201.268401,60.74935,-1.0,2
13,6,706.254301,200.444885,60.863041,-1.0,2
14,6,706.419483,200.281219,59.159942,-1.0,2
15,6,708.856875,199.326764,59.657282,-1.0,2
16,6,711.067304,198.660024,59.937283,-1.0,2
17,6,711.833737,198.439849,60.236743,-1.0,2
18,6,714.119603,196.908922,62.68018,-1.0,2
19,6,717.524811,196.554544,65.063949,-1.0,2
20,6,718.774412,196.453489,65.973313,-1.0,2
21,6,719.652468,195.003713,64.557643,-1.0,2
22,6,721.629556,193.176248,63.794172,-1.0,2
23,6,722.316305,192.533644,63.601914,-1.0,2
24,6,725.08107,192.090732,62.420561,-1.0,2
25,6,727.956905,190.691984,62.340169,-1.0,2
26,6,728.959486,190.259745,62.256395,-1.0,2
27,6,730.337718,189.866198,62.484601,-1.0,2
28,6,732.002465,189.100305,62.410354,-1.0,2
5,7,287.493386,145.187981,50.446542,-1.0,2
6,7,290.729765,145.478096,50.719744,-1.0,2
7,7,296.246971,146.089669,51.33943,-1.0,2
8,7,298.009064,146.287609,51.76674,-1.0,2
9,7,301.353061,147.052427,50.078758,-1.0,2
10,7,304.101738,147.399301,49.791942,-1.0,2
17,8,389.490261,257.483323,256.361019,-1.0,3
18,8,387.676433,263.249021,274.595472,-1.0,3
19,8,383.5571,274.104497,289.39816,-1.0,3
20,8,382.09659,277.934633,294.435579,-1.0,3
21,8,378.910773,283.497743,306.727912,-1.0,3
22,8,376.110581,295.01367,310.100312,-1.0,3
23,8,375.101964,299.222192,311.183003,-1.0,3
24,8,370.739312,304.438596,330.111027,-1.0,3
25,8,364.925709,318.303402,331.935859,-1.0,3
26,8,362.7317,323.445752,332.802675,-1.0,3
27,8,360.253591,332.436274,345.787548,-1.0,3
28,8,357.703117,339.053497,353.316393,-1.0,3
21,9,793.427413,176.029002,65.183602,-1.0,2
22,9,797.755701,175.256774,64.691659,-1.0,2
23,9,799.029864,175.008536,64.375295,-1.0,2
24,9,801.394299,174.908229,66.161873,-1.0,2
25,9,805.337655,173.964607,66.875792,-1.0,2
26,9,806.667185,173.630325,66.916057,-1.0,2
27,9,809.248516,173.535407,65.927509,-1.0,2
28,9,811.789885,173.184883,66.30052,-1.0,2
30,11,422.035188,154.312633,73.062344,-1.0,2
31,11,423.665574,154.597671,73.727222,-1.0,2
30,12,807.805216,289.646358,103.94426,-1.0,2
31,12,806.763545,288.321641,102.992289,-1.0,2
30,13,280.065003,476.037311,561.673077,-1.0,4
31,13,277.096144,479.710118,581.423594,-1.0,4
33,14,494.840607,157.018382,74.051493,-1.0,2
34,14,499.453852,157.244699,73.313721,-1.0,2
33,15,785.707489,247.144301,78.633913,-1.0,2
34,15,785.573126,242.11526,80.16429,-1.0,2
35,15,785.554741,240.639814,80.541471,-1.0,2
36,15,784.733841,235.906354,78.462245,-1.0,2
37,15,784.142547,229.477924,73.224778,-1.0,2
38,15,783.962822,227.397573,71.364894,-1.0,2
39,15,784.454101,225.683288,69.884133,-1.0,2
40,15,785.140854,223.147964,68.600876,-1.0,2
41,15,785.393304,222.382937,68.122606,-1.0,2
42,15,786.035997,221.243575,66.777699,-1.0,2
43,15,786.40253,218.653734,65.672787,-1.0,2
44,15,786.533059,217.819162,65.243197,-1.0,2
45,15,787.541297,215.772512,65.917997,-1.0,2
46,15,788.895554,213.618706,66.04139,-1.0,2
47,15,789.384799,212.911805,66.091743,-1.0,2
48,15,790.669048,211.759881,63.335548,-1.0,2
49,15,791.993481,211.036017,60.886749,-1.0,2
50,15,792.44741,210.864126,60.114802,-1.0,2
51,15,794.53599,209.083526,61.437062,-1.0,2
52,15,796.320402,207.733742,61.913665,-1.0,2
53,15,796.959373,207.298594,62.225415,-1.0,2
54,15,798.963042,206.221315,60.032277,-1.0,2
55,15,801.197195,204.133291,58.118817,-1.0,2
56,15,801.967898,203.437968,57.659928,-1.0,2
57,15,805.197405,202.301083,57.491705,-1.0,2
58,15,807.957629,200.722048,56.613176,-1.0,2
59,15,809.749009,199.976136,56.866657,-1.0,2
60,15,812.25602,199.526391,55.731011,-1.0,2
61,15,814.744953,198.351117,56.328764,-1.0,2
62,15,815.589115,197.966049,56.743984,-1.0,2
63,15,817.94916,198.096363,56.899278,-1.0,2
64,15,824.68794,195.147087,57.056747,-1.0,2
65,15,827.11302,194.087676,57.352446,-1.0,2
66,15,831.138593,193.421485,56.990483,-1.0,2
67,15,834.305305,191.911758,57.061986,-1.0,2
68,15,835.458238,191.060158,56.63883,-1.0,2
69,15,839.510896,190.292051,54.359454,-1.0,2
70,15,843.547083,189.126446,53.026041,-1.0,2
