17,-1,334.905670,137.872574,108.386627,245.946945,0.981995,-1,5
17,-1,844.549072,373.925079,143.141174,115.593628,0.944397,-1,3
17,-1,749.788147,162.864426,56.474487,96.050797,0.939622,-1,5
17,-1,177.603653,221.265503,22.525925,37.701508,0.846080,-1,2
17,-1,335.283325,140.660446,108.442535,233.444809,0.791682,-1,4
17,-1,686.651794,178.832352,49.677429,39.734772,0.498477,-1,3
18,-1,329.136780,138.369659,114.743652,255.008728,0.988254,-1,5
18,-1,661.056152,197.167999,46.206726,42.401749,0.972735,-1,3
18,-1,838.907715,358.200806,128.811401,110.567230,0.948059,-1,3
18,-1,751.832031,163.826660,52.962463,90.118530,0.926418,-1,5
18,-1,173.218033,225.425491,24.046051,39.565445,0.771900,-1,2
18,-1,689.273804,175.498550,50.604797,41.969086,0.442267,-1,3
18,-1,331.656097,137.154526,111.018219,255.176804,0.349070,-1,4
19,-1,321.530426,144.165634,121.290497,266.598450,0.994453,-1,5
19,-1,663.700012,195.881134,46.020264,43.261047,0.973812,-1,3
19,-1,827.258606,343.125946,122.801331,104.331696,0.951962,-1,3
19,-1,166.437378,234.911865,25.028244,40.835022,0.916158,-1,2
19,-1,753.602112,168.461761,51.488586,84.538132,0.888591,-1,5
19,-1,693.541809,175.025299,49.987000,43.507996,0.446778,-1,3
19,-1,760.494263,159.875412,54.595337,33.065369,0.347818,-1,3
20,-1,321.563507,144.194214,121.222046,266.590149,0.994284,-1,5
20,-1,663.706848,195.882202,46.021912,43.257355,0.974262,-1,3
20,-1,827.252258,343.103973,122.817200,104.319153,0.951678,-1,3
20,-1,166.437714,234.885437,25.023911,40.867554,0.916969,-1,2
20,-1,753.610168,168.472900,51.473206,84.508224,0.890229,-1,5
20,-1,693.528809,175.038528,50.005310,43.508759,0.456115,-1,3
20,-1,760.493042,159.883423,54.600037,33.050156,0.349159,-1,3
21,-1,312.735809,143.398483,130.843842,281.107788,0.993168,-1,5
21,-1,664.562561,195.296127,46.042664,41.594849,0.970969,-1,3
21,-1,817.692688,331.426819,119.248291,100.776947,0.968188,-1,3
21,-1,754.390503,173.473999,48.419434,76.972534,0.948399,-1,5
21,-1,158.554810,238.633331,28.174057,44.772003,0.889262,-1,2
21,-1,694.802917,173.748871,48.876099,41.677200,0.600279,-1,3
21,-1,770.671021,158.874847,48.696899,34.093826,0.581022,-1,3
22,-1,307.551453,158.672516,136.170776,279.546570,0.997721,-1,5
22,-1,666.224609,194.718719,46.125671,40.134552,0.969493,-1,3
22,-1,816.005127,324.478210,110.907959,94.569733,0.963989,-1,3
22,-1,754.057678,175.515137,49.253113,73.649536,0.875313,-1,5
22,-1,153.422897,246.373535,26.154968,45.505768,0.825120,-1,2
22,-1,772.666321,158.308060,51.485474,33.495026,0.692603,-1,3
22,-1,697.275330,171.921234,49.120483,41.409256,0.625328,-1,3
23,-1,307.503693,158.616837,136.212799,279.625854,0.997714,-1,5
23,-1,666.224548,194.712967,46.100891,40.138611,0.969523,-1,3
23,-1,816.017090,324.475739,110.891296,94.574432,0.963924,-1,3
23,-1,754.044312,175.516510,49.257812,73.581680,0.872344,-1,5
23,-1,153.428177,246.369431,26.141663,45.501968,0.828133,-1,2
23,-1,772.663147,158.309219,51.486694,33.484283,0.692492,-1,3
23,-1,697.285522,171.915390,49.117798,41.459671,0.621095,-1,3
24,-1,297.271362,151.512909,144.389252,305.504547,0.996608,-1,5
24,-1,806.099915,314.240021,110.016846,91.206451,0.973905,-1,3
24,-1,667.114746,195.925629,45.803101,37.705490,0.961957,-1,3
24,-1,753.906738,175.234360,48.929443,73.534134,0.926528,-1,5
24,-1,144.557953,256.480774,27.370621,45.092804,0.696673,-1,2
24,-1,701.207458,172.179489,49.023804,40.226044,0.663055,-1,3
24,-1,773.516235,157.557190,55.618896,34.888794,0.518912,-1,3
25,-1,284.667938,174.186188,156.526550,297.423065,0.996393,-1,5
25,-1,801.229370,306.117706,102.750244,86.891083,0.989057,-1,3
25,-1,669.924866,192.642761,45.332642,39.275848,0.947757,-1,3
25,-1,756.812500,174.235779,47.171265,72.995010,0.892655,-1,5
25,-1,704.682434,170.083115,47.769897,40.614410,0.819582,-1,3
25,-1,133.690308,263.383026,29.567032,48.334229,0.485651,-1,2
25,-1,779.652100,156.102844,52.669861,35.128830,0.430040,-1,3
26,-1,284.710724,173.875549,156.478729,297.725250,0.996292,-1,5
26,-1,801.233765,306.162842,102.727051,86.843811,0.988980,-1,3
26,-1,669.924683,192.642914,45.342163,39.276596,0.947840,-1,3
26,-1,756.855591,174.289352,47.110718,72.908325,0.896762,-1,5
26,-1,704.692688,170.211014,47.734436,40.533722,0.822224,-1,3
26,-1,133.670990,263.407349,29.616364,48.314117,0.483644,-1,2
26,-1,779.682922,156.114258,52.613220,35.100693,0.412719,-1,3
27,-1,276.157257,176.341553,168.278442,315.002502,0.995295,-1,5
27,-1,795.211609,297.795837,101.602356,85.203400,0.990643,-1,3
27,-1,671.267944,192.283890,47.591919,39.384430,0.946022,-1,3
27,-1,755.911072,175.145401,49.045288,71.630661,0.819651,-1,5
27,-1,124.235619,271.637115,27.313530,51.554749,0.765219,-1,2
27,-1,706.749023,169.653473,46.849304,40.851822,0.745581,-1,3
27,-1,783.817627,156.430954,50.906921,34.497650,0.494782,-1,3
28,-1,769.899536,258.349457,80.862244,69.000061,0.992861,-1,3
28,-1,150.037628,256.724731,275.525360,421.235168,0.988371,-1,5
28,-1,686.169312,183.792999,47.044739,36.178162,0.983517,-1,3
28,-1,761.448181,165.405411,53.319092,70.092773,0.951280,-1,5
28,-1,0.774162,365.377686,36.248665,68.931213,0.844469,-1,2
28,-1,385.479309,138.980347,65.222717,29.284531,0.752716,-1,3
29,-1,769.877197,258.346680,80.887817,69.011017,0.992845,-1,3
29,-1,151.325119,249.005554,271.421326,435.476257,0.984063,-1,5
29,-1,686.197205,183.800385,47.022461,36.170654,0.983775,-1,3
29,-1,761.434143,165.406219,53.321960,70.086777,0.951151,-1,5
29,-1,0.774732,365.374542,36.252182,68.933899,0.845006,-1,2
29,-1,385.476929,138.980682,65.229614,29.285645,0.752606,-1,3
30,-1,112.018227,238.865005,331.963593,479.922668,0.992337,-1,5
30,-1,769.179260,255.196518,75.829041,67.085983,0.990935,-1,3
30,-1,688.860168,183.681274,46.688904,36.277298,0.977628,-1,3
30,-1,763.696045,165.363373,50.224915,71.463654,0.906652,-1,5
30,-1,390.440002,139.442200,65.420746,30.130600,0.655208,-1,3
31,-1,758.489319,224.038742,58.941040,55.020096,0.968584,-1,3
31,-1,717.790833,175.473434,44.804565,33.395920,0.811558,-1,3
31,-1,781.051819,164.866928,51.853882,57.247025,0.733526,-1,5
31,-1,449.103607,140.906586,69.145782,31.124969,0.664491,-1,3
32,-1,758.486389,224.036926,58.943176,55.014954,0.968244,-1,3
32,-1,717.792419,175.474472,44.795349,33.392380,0.811450,-1,3
32,-1,781.049805,164.896942,51.841125,57.213898,0.733259,-1,5
32,-1,449.116364,140.915222,69.143646,31.114487,0.666156,-1,3
33,-1,756.649719,219.261139,56.843018,53.278351,0.978216,-1,3
33,-1,726.638916,173.809372,43.900635,33.577301,0.818714,-1,3
33,-1,786.380188,164.548355,52.158447,55.912521,0.764909,-1,5
33,-1,464.060242,142.081955,67.864136,30.181290,0.438626,-1,3
34,-1,759.425293,213.508118,52.762939,55.331268,0.980464,-1,3
34,-1,729.947815,172.857300,41.779053,32.876022,0.816953,-1,3
34,-1,790.097595,161.710983,52.936035,56.658569,0.643609,-1,5
35,-1,759.372742,213.503494,52.823730,55.350021,0.979966,-1,3
35,-1,729.963135,172.884888,41.742920,32.848587,0.814057,-1,3
35,-1,790.083191,161.703995,52.979309,56.646240,0.659629,-1,5
36,-1,759.300049,208.327835,50.587036,53.388657,0.975892,-1,3
36,-1,796.577576,158.122375,53.474792,58.269760,0.738342,-1,5
36,-1,740.417908,170.609024,45.953186,33.410217,0.703155,-1,3
36,-1,1209.338379,454.565765,66.172729,74.728119,0.574186,-1,2
36,-1,236.532013,197.541672,19.397903,35.020203,0.483534,-1,2
36,-1,491.735229,141.849304,68.994995,31.111694,0.357917,-1,3
37,-1,759.315735,203.559143,49.621155,49.024628,0.965290,-1,3
37,-1,807.400757,157.497971,53.260742,54.442444,0.856915,-1,5
37,-1,237.311035,206.572815,20.990967,40.548111,0.787950,-1,2
37,-1,1134.014404,406.429108,53.778931,63.084900,0.613460,-1,2
37,-1,185.501831,215.600388,19.706848,32.364395,0.589039,-1,2
37,-1,751.497009,167.421768,44.809937,33.461853,0.585243,-1,3
37,-1,221.839706,130.130356,22.628616,22.256012,0.420532,-1,3
37,-1,514.718933,142.274521,67.906982,32.072372,0.372573,-1,3
38,-1,759.289429,203.524551,49.651855,49.052917,0.966075,-1,3
38,-1,807.408386,157.509171,53.246216,54.440536,0.856145,-1,5
38,-1,237.313309,206.606369,20.982498,40.509781,0.786226,-1,2
38,-1,1133.995605,406.397583,53.795898,63.098297,0.618249,-1,2
38,-1,185.503403,215.602829,19.699081,32.362045,0.589607,-1,2
38,-1,751.506470,167.419067,44.785828,33.469604,0.588477,-1,3
38,-1,221.843872,130.128571,22.614487,22.253021,0.421335,-1,3
38,-1,514.722229,142.273956,67.884521,32.070557,0.372642,-1,3
39,-1,760.464172,202.294693,48.819397,48.226166,0.953321,-1,3
39,-1,811.075317,157.289719,52.508789,54.401947,0.934019,-1,5
39,-1,755.596375,168.231552,44.834961,31.698288,0.660652,-1,3
39,-1,236.715729,211.615540,21.524933,41.469208,0.643350,-1,2
39,-1,221.337067,130.545746,23.373322,22.756638,0.623827,-1,3
39,-1,1108.843506,392.124329,54.986694,60.431793,0.592058,-1,2
39,-1,521.570862,143.622055,69.168396,32.127335,0.460885,-1,3
39,-1,183.670761,219.216721,21.131668,36.517426,0.320511,-1,2
40,-1,761.972046,199.647919,47.225464,47.509598,0.942453,-1,3
40,-1,814.034851,156.791901,55.484924,52.166077,0.888211,-1,5
40,-1,235.679886,215.563309,22.423050,42.333572,0.776865,-1,2
40,-1,221.282471,130.739990,23.372971,22.255875,0.685382,-1,3
40,-1,1096.427368,379.440521,47.481445,57.168457,0.647576,-1,2
40,-1,760.344055,166.879044,45.712097,31.987671,0.524092,-1,3
40,-1,181.891800,222.028915,20.513824,37.540054,0.376234,-1,2
41,-1,761.968079,199.644730,47.217957,47.511002,0.942244,-1,3
41,-1,814.033630,156.771378,55.486450,52.192215,0.889348,-1,5
41,-1,235.696716,215.564407,22.411865,42.340836,0.766848,-1,2
41,-1,221.285400,130.710678,23.399612,22.283340,0.669860,-1,3
41,-1,1096.433716,379.412079,47.465942,57.201569,0.651276,-1,2
41,-1,760.361328,166.884521,45.688538,31.990219,0.520654,-1,3
42,-1,817.335571,156.457138,54.439819,52.814835,0.928778,-1,5
42,-1,762.276794,198.851273,48.202393,46.210495,0.909957,-1,3
42,-1,233.047653,220.034103,23.216934,45.570328,0.847223,-1,2
42,-1,763.671326,166.933777,46.572632,31.168365,0.701079,-1,3
42,-1,178.102570,229.002991,22.229675,38.124023,0.672456,-1,2
42,-1,1074.770142,367.502350,47.001099,55.210754,0.534804,-1,2
42,-1,220.673859,132.559097,22.929855,21.868973,0.465334,-1,3
42,-1,537.626648,144.567474,69.477661,31.555573,0.412176,-1,3
43,-1,232.008133,227.848816,22.967575,47.591492,0.906763,-1,2
43,-1,763.959717,195.750977,45.211792,45.673187,0.902861,-1,3
43,-1,824.409058,156.046524,53.270142,51.242783,0.882903,-1,5
43,-1,547.414185,144.185944,68.741943,31.392487,0.566769,-1,3
43,-1,220.414124,132.562546,23.819717,22.668045,0.545405,-1,3
43,-1,174.493347,236.053589,23.526321,38.129822,0.466033,-1,2
43,-1,1057.812256,350.880707,42.087158,55.078339,0.414689,-1,2
44,-1,231.968094,227.769409,23.030563,47.698669,0.905800,-1,2
44,-1,763.959351,195.750565,45.209351,45.671814,0.902440,-1,3
44,-1,824.414185,156.049896,53.262024,51.237991,0.882309,-1,5
44,-1,547.420044,144.185883,68.720947,31.376083,0.567382,-1,3
44,-1,220.439438,132.583862,23.780884,22.649338,0.551800,-1,3
44,-1,174.481216,236.004318,23.571533,38.161392,0.471285,-1,2
44,-1,1057.809692,350.829498,42.100586,55.127380,0.411421,-1,2
45,-1,764.532532,192.615936,46.913940,46.502930,0.922807,-1,3
45,-1,229.176407,236.048431,23.329834,47.028351,0.885735,-1,2
45,-1,826.042664,152.187744,53.896484,53.372604,0.717294,-1,5
45,-1,1040.476318,338.304840,41.036987,51.870056,0.671107,-1,2
45,-1,904.710571,140.951553,42.247681,30.484131,0.459535,-1,3
45,-1,340.240417,124.098824,67.872864,43.107094,0.455306,-1,5
45,-1,219.431427,133.335129,24.610458,22.298111,0.400884,-1,3
45,-1,554.691284,144.054749,69.120605,31.647919,0.376200,-1,3
45,-1,168.467789,240.282303,21.349640,43.579086,0.355726,-1,2
46,-1,225.037369,241.047409,24.388245,49.681473,0.926003,-1,2
46,-1,766.001648,190.466187,46.932556,46.368927,0.829613,-1,3
46,-1,163.029526,247.928375,25.248672,44.363831,0.728070,-1,2
46,-1,1035.226440,334.094788,27.856567,49.601471,0.701405,-1,2
46,-1,831.395142,151.724762,52.454163,53.828354,0.406233,-1,5
46,-1,219.718887,133.825714,25.237366,22.581268,0.400032,-1,3
47,-1,224.979462,241.118851,24.441132,49.630661,0.929387,-1,2
47,-1,765.993286,190.473450,46.928467,46.370972,0.828790,-1,3
47,-1,162.966187,247.914307,25.330261,44.306427,0.747141,-1,2
47,-1,1035.200928,334.042236,27.889160,49.650940,0.710757,-1,2
47,-1,219.718216,133.824844,25.239563,22.583664,0.401570,-1,3
47,-1,831.370483,151.713531,52.464294,53.829224,0.398293,-1,5
48,-1,767.791260,190.564194,46.679138,43.266739,0.925608,-1,3
48,-1,218.189575,246.510986,27.172440,52.515594,0.876822,-1,2
48,-1,155.471024,251.498016,26.720032,48.086365,0.822162,-1,2
48,-1,833.409363,152.009277,54.259888,51.560974,0.567469,-1,5
48,-1,219.496628,133.453201,25.152786,22.757019,0.431193,-1,3
49,-1,769.548523,190.773392,45.700134,41.663116,0.935567,-1,3
49,-1,213.632187,257.545074,25.690903,52.119415,0.912108,-1,2
49,-1,149.088730,262.928894,25.107635,45.926666,0.716103,-1,2
49,-1,1003.551880,315.200012,32.290649,45.237061,0.456599,-1,2
49,-1,358.007538,124.651871,67.685913,43.767181,0.423299,-1,5
49,-1,219.168060,135.099335,25.355835,22.626205,0.396909,-1,3
49,-1,577.772400,147.000549,70.087341,29.884399,0.353561,-1,3
50,-1,769.555481,190.790344,45.671387,41.645798,0.935254,-1,3
50,-1,213.526886,257.276703,25.827362,52.385986,0.916914,-1,2
50,-1,149.046234,262.806641,25.205627,46.042908,0.708025,-1,2
50,-1,1003.563293,315.261108,32.260437,45.173920,0.455458,-1,2
50,-1,358.008514,124.670639,67.698456,43.744034,0.436594,-1,5
50,-1,219.315247,135.087540,25.196960,22.615662,0.406970,-1,3
50,-1,577.819580,147.023331,69.994507,29.848450,0.372508,-1,3
51,-1,771.501709,187.419159,47.527771,43.131546,0.950353,-1,3
51,-1,204.909012,261.937836,28.819565,56.245331,0.911722,-1,2
51,-1,991.857666,307.435394,31.634460,42.785980,0.808246,-1,2
51,-1,219.460129,134.151474,25.538971,23.133072,0.462677,-1,3
51,-1,584.574219,145.978439,70.612671,30.095779,0.362819,-1,3
51,-1,139.312561,273.424561,27.417465,43.272003,0.325774,-1,2
52,-1,773.111084,186.359375,47.448730,42.999329,0.941253,-1,3
52,-1,194.453491,272.984985,30.422943,57.668091,0.913541,-1,2
52,-1,127.506317,273.847626,29.859772,53.363525,0.772004,-1,2
52,-1,981.732971,295.188934,30.656738,47.013580,0.662881,-1,2
53,-1,773.110535,186.358231,47.454956,43.016907,0.941565,-1,3
53,-1,194.455704,273.014679,30.402786,57.682495,0.913720,-1,2
53,-1,127.519707,273.848175,29.845268,53.318909,0.760389,-1,2
53,-1,981.804565,294.914520,30.550232,47.246307,0.645723,-1,2
54,-1,775.862122,186.237152,47.359558,40.327332,0.976798,-1,3
54,-1,184.699875,282.262115,32.914764,59.362976,0.941422,-1,2
54,-1,973.603760,292.469879,27.486572,42.798218,0.853463,-1,2
54,-1,116.986954,288.551331,28.710114,48.100555,0.733088,-1,2
54,-1,600.492249,145.852097,70.463623,30.445694,0.448703,-1,3
54,-1,846.235840,147.133865,57.291199,54.306793,0.360304,-1,5
54,-1,219.750122,136.058685,25.173187,22.793991,0.317093,-1,3
55,-1,778.252502,184.326736,47.083008,38.947906,0.960025,-1,3
55,-1,168.783279,300.600708,32.050995,60.254974,0.956339,-1,2
55,-1,97.717270,302.829651,30.248596,52.984711,0.897755,-1,2
55,-1,961.897888,279.181976,28.047485,44.600525,0.876181,-1,2
55,-1,800.371765,162.146118,43.210449,26.061768,0.549927,-1,3
55,-1,218.818527,136.428299,26.082794,24.129288,0.506317,-1,3
55,-1,849.747559,147.028564,56.457642,53.094986,0.434643,-1,5
55,-1,382.123199,126.320549,71.211609,42.737495,0.402799,-1,5
56,-1,778.266907,184.328400,47.057983,38.954651,0.960484,-1,3
56,-1,168.777603,300.608459,32.048080,60.262512,0.955331,-1,2
56,-1,97.730507,302.810211,30.228851,53.007477,0.896574,-1,2
56,-1,961.904968,279.212921,28.035400,44.564117,0.876609,-1,2
56,-1,800.371521,162.152206,43.224976,26.051773,0.546023,-1,3
56,-1,218.827377,136.445007,26.051498,24.111145,0.507037,-1,3
56,-1,849.741333,147.073624,56.457947,53.044769,0.434564,-1,5
56,-1,382.089813,126.274696,71.254456,42.777565,0.396148,-1,5
57,-1,152.639023,314.186523,37.486755,67.083588,0.964819,-1,2
57,-1,782.307434,183.089569,47.836731,38.655823,0.957249,-1,3
57,-1,952.733948,271.335510,28.064880,45.666046,0.740989,-1,2
57,-1,81.628120,317.945953,31.149429,52.435547,0.700664,-1,2
57,-1,218.483170,138.301178,26.824631,23.713806,0.575122,-1,3
57,-1,853.916382,144.677399,55.201050,54.407990,0.489192,-1,5
57,-1,854.685120,141.466293,54.681030,59.461624,0.414397,-1,4
58,-1,135.282883,330.304932,38.656006,67.791412,0.953791,-1,2
58,-1,784.772400,181.853516,47.729065,37.513748,0.914017,-1,3
58,-1,62.575562,329.806549,33.503815,55.836334,0.813064,-1,2
58,-1,855.299744,147.002167,57.261780,50.648605,0.773901,-1,5
58,-1,945.839233,265.155121,25.336182,45.940521,0.702495,-1,2
58,-1,218.099625,138.492279,27.126129,23.809479,0.445289,-1,3
58,-1,395.404907,126.575912,71.863983,43.188553,0.431512,-1,5
59,-1,135.282349,330.312286,38.671753,67.795746,0.953126,-1,2
59,-1,785.123047,181.424423,49.498535,37.706924,0.924643,-1,3
59,-1,62.589466,329.820374,33.516972,55.796539,0.814259,-1,2
59,-1,855.297424,146.918640,57.282837,50.732346,0.747993,-1,5
59,-1,945.846558,265.179016,25.322205,45.917938,0.702946,-1,2
59,-1,218.078033,138.507263,27.149368,23.801392,0.446302,-1,3
59,-1,395.408081,126.595619,71.843079,43.159828,0.438485,-1,5
60,-1,788.023071,181.905273,49.383484,36.069351,0.942944,-1,3
60,-1,113.844627,348.395660,38.829903,72.890198,0.934535,-1,2
60,-1,42.226315,344.527740,34.432438,58.303101,0.872540,-1,2
60,-1,861.720154,145.465942,52.338623,52.283234,0.768922,-1,5
60,-1,217.508194,140.533981,27.876526,23.835709,0.573868,-1,3
60,-1,939.075378,261.914948,26.975830,43.149994,0.546366,-1,2
60,-1,631.556641,146.834290,69.637695,31.741287,0.388752,-1,3
60,-1,398.643280,128.768738,75.366364,42.136002,0.367474,-1,5
61,-1,791.492920,179.895966,47.269226,36.927307,0.933306,-1,3
61,-1,16.710039,358.346344,40.817665,62.845428,0.857212,-1,2
61,-1,88.745453,371.594086,38.556862,74.685822,0.831676,-1,2
61,-1,218.280106,139.931213,27.159988,24.380508,0.694095,-1,3
61,-1,863.399170,145.440369,55.026367,50.898010,0.615555,-1,5
61,-1,932.448608,254.654617,27.658020,45.013168,0.439890,-1,2
62,-1,791.492798,179.899048,47.267944,36.927521,0.933583,-1,3
62,-1,16.698050,358.290436,40.810234,62.874908,0.858000,-1,2
62,-1,88.750084,371.604614,38.532799,74.635986,0.831046,-1,2
62,-1,218.273697,139.922577,27.181168,24.402237,0.698189,-1,3
62,-1,863.410156,145.417679,55.047668,50.918228,0.613465,-1,5
62,-1,932.472107,254.634079,27.635132,45.010910,0.437936,-1,2
63,-1,2.491965,375.976379,30.363428,63.917267,0.905821,-1,2
